uniName,programmeName,courseName,minDegreeName,minGpa,higherDegreeName,higherGpa,AcademicRequirementsMetaData,intakeInfo,courseDuration,tuitionFee,currency,initialDeposit,applicationFee,feesMetaData,commission,applicationDeadline,ieltsMinOverall,ieltsMinSection,toeflMinOverall,toeflMinSection,pteMinOverall,pteMinSection,scholarshipName,scholarshipAmount,scholarshipType,scholarshipMetaData,degreeName,courseUrlExternal,Uni_Academic_Requirements,Uni_English_Requirements,Uni_Deposit,Uni_Scholarship,Result,courseScraped,Uni_metadate
University of Essex,Journalism,International Journalism,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg01546/1/ma-international-journalism,,,,,,,
University of Essex,International Relations,International Relations (1 Year),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg00641/1/ma-international-relations,,,,,,,
University of Essex,Creative Writing,Literature and Creative Writing,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg01373/1/ma-literature-and-creative-writing,,,,,,,
University of Essex,Management,Management and Organisational Dynamics (1 Year),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg00671/1/ma-management-and-organisational-dynamics,,,,,,,
University of Essex,Economics,Management Economics (1 Year),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23500,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg00673/2/ma-management-economics,,,,,,,
University of Essex,Philosophy,Philosophy (1 Year),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg00706/1/ma-philosophy,,,,,,,
University of Essex,Politics,Political Economy,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg00724/1/ma-political-economy,,,,,,,
University of Essex,Politics,Political Psychology,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg01517/1/ma-political-psychology,,,,,,,
University of Essex,Politics,Political Science,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg00725/1/ma-political-science,,,,,,,
University of Essex,Politics,Political Theory,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg00726/1/ma-political-theory,,,,,,,
University of Essex,Politics,Politics,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/PG00727/1/MA-Politics?startdate=24-01&studymode=FullTime&_cldee=FOJeTuRisMPyECPnGbjpN9551wwDcROOMpoXREKo6cT8GchxxiE4VKHHjYxFNZM9&recipientid=contact-c489ccbad017e81180ef005056342d86-fbf54b4c3e3b4d419235015213109044&utm_source=ClickDimensions&utm_medium=email&utm_campaign=Agent%20Comms%2021%2F22&esid=a36859db-5d14-ef11-9f89-6045bdd15e65,,,,,,,
University of Essex,Psychology,Psychoanalytic Studies,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg00747/1/ma-psychoanalytic-studies,,,,,,,
University of Essex,Psychology,Psycholinguistics,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg00751/1/ma-psycholinguistics,,,,,,,
University of Essex,Politics,Public Opinion and Political Behaviour,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg00761/1/ma-public-opinion-and-political-behaviour,,,,,,,
University of Essex,Politics,Social and Political Thought,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg01543/1/ma-social-and-political-thought,,,,,,,
University of Essex,Criminology,Sociology and Criminology,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg01378/1/ma-sociology-and-criminology,,,,,,,
University of Essex,Other,Teaching English to Speakers of Other Languages (TESOL),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-01-01,12 months,22750,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/PG00815/1/MA-Teaching-English-to-Speakers-of-Other-Languages-TESOL?startdate=24-01&studymode=FullTime&_cldee=FOJeTuRisMPyECPnGbjpN9551wwDcROOMpoXREKo6cT8GchxxiE4VKHHjYxFNZM9&recipientid=contact-c489ccbad017e81180ef005056342d86-fbf54b4c3e3b4d419235015213109044&utm_source=ClickDimensions&utm_medium=email&utm_campaign=Agent%20Comms%2021%2F22&esid=a36859db-5d14-ef11-9f89-6045bdd15e65,,,,,,,
University of Essex,Politics,United States Politics,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/PG01139/1/MA-United-States-Politics?startdate=2024/25,,,,,,,
University of Essex,Social Work,Social Work,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,21 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg01325/1/ma-social-work,,,,,,,
University of Essex,Other,Psychodynamic Counselling and Psychotherapy (2 Years),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,24 months,11938,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/PG00750/3/MA-Psychodynamic-Counselling-and-Psychotherapy,,,,,,,
University of Essex,Psychology,Psychodynamic Counselling,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,24 months,11375,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg00750/3/ma-psychodynamic-counselling,,,,,,,
University of Essex,Other,Psychodynamic Counselling and Psychotherapy (3 Years),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,36 months,15758,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/PG00750/2/MA-Psychodynamic-Counselling-and-Psychotherapy,,,,,,,
University of Essex,Psychology,Psychodynamic Counselling (3 year),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,36 months,15015,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MA,https://www.essex.ac.uk/courses/pg00750/2/ma-psychodynamic-counselling,,,,,,,
University of Essex,Creative Writing,Literature: Creative Writing (Integrated),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,21500,GBP,,0,,0,,,,,,,,,,,,MA,"https://www.essex.ac.uk/courses/ug00088/3/integrated-master-in-literature,-c-,-creative-writing?startdate=26-10",,,,,,,
University of Essex,Economics,International Economics Management (Integrated),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,21525,GBP,,0,,0,,,,,,,,,,,,MA,"https://www.essex.ac.uk/courses/ug00218/6/integrated-master-in-economics,-c-,-international-economics",,,,,,,
University of Essex,Law,Law (Integrated),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,21525,GBP,,0,,0,,,,,,,,,,,,MA,"https://www.essex.ac.uk/courses/ug00235/3/integrated-master-in-law,-c-,-law",,,,,,,
University of Essex,International Relations,Politics and International Relations (Integrated),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,21525,GBP,,0,,0,,,,,,,,,,,,MA,"https://www.essex.ac.uk/courses/ug01124/3/integrated-master-in-politics,-c-,-politics-and-international-relations",,,,,,,
University of Essex,Accounting and Finance,Financial Economics (Integrated),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,22600,GBP,,0,,0,,,,,,,,,,,,MA,"https://www.essex.ac.uk/courses/ug00172/6/integrated-master-in-economics,-c-,-financial-economics?startdate=26-10&coursecode=L131",,,,,,,
University of Essex,Economics,Economics: Management Economics (Integrated),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,22600,GBP,,0,,0,,,,,,,,,,,,MA,"https://www.essex.ac.uk/courses/ug00258/7/integrated-master-in-economics,-c-,-management-economics?startdate=26-10&coursecode=L133",,,,,,,
University of Essex,Mathematics,Mathematics: Mathematics (Integrated),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,22600,GBP,,0,,0,,,,,,,,,,,,MA,"https://www.essex.ac.uk/courses/ug00269/3/integrated-master-in-mathematics,-c-,-mathematics?startdate=26-10",,,,,,,
University of Essex,International Relations,Politics: International Relations (Integrated Master),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,22600,GBP,,0,,0,,,,,,,,,,,,MA,"https://www.essex.ac.uk/courses/ug00221/4/integrated-master-in-politics,-c-,-international-relations?startdate=26-10&coursecode=L268",,,,,,,
University of Essex,International Relations,Politics:International Relations (Integrated Master) (with Placement Year),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,22600,GBP,,0,,0,,,,,,,,,,,,MA,"https://www.essex.ac.uk/courses/ug00221/4/integrated-master-in-politics,-c-,-international-relations?startdate=26-10&coursecode=L269",,,,,,,
University of Essex,International Relations,Politics:International Relations (Integrated Master) (with Year Abroad),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,22600,GBP,,0,,0,,,,,,,,,,,,MA,"https://www.essex.ac.uk/courses/ug00221/4/integrated-master-in-politics,-c-,-international-relations?startdate=26-10&coursecode=L370",,,,,,,
University of Essex,International Relations,Politics and International Relations (Integrated) (with Placement Year),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,22600,GBP,,0,,0,,,,,,,,,,,,MA,"https://www.essex.ac.uk/courses/ug01124/3/integrated-master-in-politics,-c-,-politics-and-international-relations?startdate=26-10&coursecode=L235",,,,,,,
University of Essex,International Relations,Politics and International Relations (Integrated) (with Year Abroad),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,22600,GBP,,0,,0,,,,,,,,,,,,MA,"https://www.essex.ac.uk/courses/ug01124/3/integrated-master-in-politics,-c-,-politics-and-international-relations?startdate=26-10&coursecode=L236",,,,,,,
